04/07/2024 12:08:20, Voltage = 0.2072356, Wetness = 0, state = Dry, Temperature = 36.54279, Evaporation = 1.009302, Frequency = 30048
04/07/2024 16:11:01, Voltage = 0.02321154, Wetness = 0, state = Dry, Temperature = 36.73492, Evaporation = 0.8162416, Frequency = 34656
04/07/2024 16:11:02, Voltage = 0.02183383, Wetness = 0, state = Dry, Temperature = 37.13641, Evaporation = 0.8520943, Frequency = 34584
04/07/2024 16:11:03, Voltage = 0.02280064, Wetness = 0, state = Dry, Temperature = 36.26398, Evaporation = 0.8223347, Frequency = 34584
04/07/2024 16:11:04, Voltage = 0.02288926, Wetness = 0, state = Dry, Temperature = 36.16425, Evaporation = 0.8210757, Frequency = 34640
04/07/2024 16:11:05, Voltage = 0.021858, Wetness = 0, state = Dry, Temperature = 36.66827, Evaporation = 0.8205722, Frequency = 34640
04/07/2024 16:11:06, Voltage = 0.02184994, Wetness = 0, state = Dry, Temperature = 36.81024, Evaporation = 0.8192126, Frequency = 34704
04/07/2024 16:11:07, Voltage = 0.02247837, Wetness = 0, state = Dry, Temperature = 36.56781, Evaporation = 0.8175006, Frequency = 34728
04/07/2024 16:11:08, Voltage = 0.02292955, Wetness = 0, state = Dry, Temperature = 36.99982, Evaporation = 0.817702, Frequency = 34760
04/07/2024 16:11:09, Voltage = 0.02276036, Wetness = 0, state = Dry, Temperature = 36.25073, Evaporation = 0.8193637, Frequency = 34664
04/07/2024 16:11:10, Voltage = 0.02335656, Wetness = 0, state = Dry, Temperature = 36.82977, Evaporation = 0.8221835, Frequency = 34656
04/07/2024 16:11:11, Voltage = 0.0220997, Wetness = 0, state = Dry, Temperature = 36.86023, Evaporation = 0.8187091, Frequency = 34736
04/07/2024 16:11:12, Voltage = 0.02284898, Wetness = 0, state = Dry, Temperature = 36.4986, Evaporation = 0.8183063, Frequency = 34656
04/07/2024 16:11:13, Voltage = 0.02164852, Wetness = 0, state = Dry, Temperature = 36.40247, Evaporation = 0.8192126, Frequency = 34640
04/07/2024 16:11:15, Voltage = 0.02301012, Wetness = 0, state = Dry, Temperature = 36.74921, Evaporation = 0.8201694, Frequency = 34624
04/07/2024 16:11:16, Voltage = 0.02249448, Wetness = 0, state = Dry, Temperature = 36.53131, Evaporation = 0.8212269, Frequency = 34552
04/07/2024 16:11:17, Voltage = 0.02187411, Wetness = 0, state = Dry, Temperature = 36.66785, Evaporation = 0.818407, Frequency = 34520
04/07/2024 16:11:18, Voltage = 0.02207553, Wetness = 0, state = Dry, Temperature = 36.60095, Evaporation = 0.8199176, Frequency = 34496
04/07/2024 16:11:19, Voltage = 0.02276036, Wetness = 0, state = Dry, Temperature = 36.64844, Evaporation = 0.847663, Frequency = 34824
04/07/2024 16:11:20, Voltage = 0.02425891, Wetness = 0, state = Dry, Temperature = 36.86053, Evaporation = 0.8204211, Frequency = 34904
04/07/2024 16:11:21, Voltage = 0.02311485, Wetness = 0, state = Dry, Temperature = 37.02209, Evaporation = 0.8212269, Frequency = 35008
04/07/2024 16:11:22, Voltage = 0.02282481, Wetness = 0, state = Dry, Temperature = 36.5069, Evaporation = 0.8548135, Frequency = 34968
04/07/2024 16:11:23, Voltage = 0.02237363, Wetness = 0, state = Dry, Temperature = 36.89343, Evaporation = 0.8179034, Frequency = 34920
04/07/2024 16:11:24, Voltage = 0.02309068, Wetness = 0, state = Dry, Temperature = 37.04437, Evaporation = 0.8220325, Frequency = 34912
04/07/2024 16:11:25, Voltage = 0.02288926, Wetness = 0, state = Dry, Temperature = 36.73492, Evaporation = 0.8209247, Frequency = 34864
04/07/2024 16:11:26, Voltage = 0.02296177, Wetness = 0, state = Dry, Temperature = 36.82965, Evaporation = 0.8209247, Frequency = 34848
04/07/2024 16:11:27, Voltage = 0.02201108, Wetness = 0, state = Dry, Temperature = 36.69299, Evaporation = 0.8251545, Frequency = 34760
04/07/2024 16:11:29, Voltage = 0.02349352, Wetness = 0, state = Dry, Temperature = 36.67102, Evaporation = 0.8270176, Frequency = 34720
04/07/2024 16:11:30, Voltage = 0.02272007, Wetness = 0, state = Dry, Temperature = 36.72845, Evaporation = 0.8189609, Frequency = 34736
04/07/2024 16:11:31, Voltage = 0.02304234, Wetness = 0, state = Dry, Temperature = 37.10229, Evaporation = 0.8229388, Frequency = 34760
04/07/2024 16:11:32, Voltage = 0.02317931, Wetness = 0, state = Dry, Temperature = 36.63983, Evaporation = 0.8189609, Frequency = 34720
04/07/2024 16:11:33, Voltage = 0.022994, Wetness = 0, state = Dry, Temperature = 37.13855, Evaporation = 0.8198672, Frequency = 34704
04/07/2024 16:11:34, Voltage = 0.02301012, Wetness = 0, state = Dry, Temperature = 36.90759, Evaporation = 0.8539574, Frequency = 34736
04/07/2024 16:11:35, Voltage = 0.02234946, Wetness = 0, state = Dry, Temperature = 36.72955, Evaporation = 0.8186587, Frequency = 34744
04/07/2024 16:11:36, Voltage = 0.0227523, Wetness = 0, state = Dry, Temperature = 36.9079, Evaporation = 0.8156878, Frequency = 34768
04/07/2024 16:11:37, Voltage = 0.02383996, Wetness = 0, state = Dry, Temperature = 36.81238, Evaporation = 0.8163928, Frequency = 34760
04/07/2024 16:11:38, Voltage = 0.02276841, Wetness = 0, state = Dry, Temperature = 36.59033, Evaporation = 0.8178531, Frequency = 34744
04/07/2024 16:11:39, Voltage = 0.02312291, Wetness = 0, state = Dry, Temperature = 36.60107, Evaporation = 0.8185077, Frequency = 34696
04/07/2024 16:11:40, Voltage = 0.02180966, Wetness = 0, state = Dry, Temperature = 36.3949, Evaporation = 0.8164934, Frequency = 34648
04/07/2024 16:11:41, Voltage = 0.02291343, Wetness = 0, state = Dry, Temperature = 36.63953, Evaporation = 0.8235432, Frequency = 34632
04/07/2024 16:11:43, Voltage = 0.02267979, Wetness = 0, state = Dry, Temperature = 36.55896, Evaporation = 0.8181048, Frequency = 34648
04/07/2024 16:11:44, Voltage = 0.02265562, Wetness = 0, state = Dry, Temperature = 36.3501, Evaporation = 0.816292, Frequency = 34616
04/07/2024 16:11:45, Voltage = 0.02366271, Wetness = 0, state = Dry, Temperature = 36.41473, Evaporation = 0.8238956, Frequency = 34608
04/07/2024 16:11:46, Voltage = 0.02109261, Wetness = 0, state = Dry, Temperature = 36.87158, Evaporation = 0.8221332, Frequency = 34672
04/07/2024 16:11:47, Voltage = 0.02321154, Wetness = 0, state = Dry, Temperature = 36.65436, Evaporation = 0.8216296, Frequency = 34776
04/07/2024 16:11:48, Voltage = 0.0230504, Wetness = 0, state = Dry, Temperature = 36.62354, Evaporation = 0.8153354, Frequency = 34808
04/07/2024 16:11:49, Voltage = 0.02301012, Wetness = 0, state = Dry, Temperature = 36.47198, Evaporation = 0.8203204, Frequency = 34840
04/07/2024 16:11:50, Voltage = 0.02192245, Wetness = 0, state = Dry, Temperature = 36.38306, Evaporation = 0.8079835, Frequency = 34840
04/07/2024 16:11:51, Voltage = 0.02188217, Wetness = 0, state = Dry, Temperature = 36.79047, Evaporation = 0.8197665, Frequency = 34784
04/07/2024 16:11:52, Voltage = 0.02283287, Wetness = 0, state = Dry, Temperature = 36.40619, Evaporation = 0.3341954, Frequency = 34784
04/07/2024 16:11:53, Voltage = 0.02232529, Wetness = 0, state = Dry, Temperature = 36.6449, Evaporation = 0.8183063, Frequency = 34800
04/07/2024 16:11:54, Voltage = 0.02246226, Wetness = 0, state = Dry, Temperature = 36.82697, Evaporation = 0.8156375, Frequency = 34824
04/07/2024 16:11:55, Voltage = 0.02288926, Wetness = 0, state = Dry, Temperature = 36.47607, Evaporation = 0.8156375, Frequency = 34832
04/07/2024 16:11:57, Voltage = 0.02223667, Wetness = 0, state = Dry, Temperature = 36.36127, Evaporation = 0.8210757, Frequency = 34848
04/07/2024 16:11:58, Voltage = 0.02300206, Wetness = 0, state = Dry, Temperature = 36.71265, Evaporation = 0.8177524, Frequency = 34832
04/07/2024 16:11:59, Voltage = 0.02222861, Wetness = 0, state = Dry, Temperature = 36.3703, Evaporation = 0.8160402, Frequency = 34832
04/07/2024 16:12:00, Voltage = 0.02211581, Wetness = 0, state = Dry, Temperature = 36.72101, Evaporation = 0.8473106, Frequency = 34784
04/07/2024 16:12:01, Voltage = 0.02399304, Wetness = 0, state = Dry, Temperature = 36.61462, Evaporation = 0.8190616, Frequency = 34736
04/07/2024 16:12:02, Voltage = 0.02240586, Wetness = 0, state = Dry, Temperature = 36.45087, Evaporation = 0.8521446, Frequency = 34712
04/07/2024 16:12:03, Voltage = 0.02190634, Wetness = 0, state = Dry, Temperature = 36.47876, Evaporation = 0.8188098, Frequency = 34712
04/07/2024 16:12:04, Voltage = 0.02201108, Wetness = 0, state = Dry, Temperature = 36.52014, Evaporation = 0.9183108, Frequency = 34704
04/07/2024 16:12:05, Voltage = 0.02260728, Wetness = 0, state = Dry, Temperature = 36.51477, Evaporation = 0.816141, Frequency = 34720
04/07/2024 16:12:06, Voltage = 0.02218833, Wetness = 0, state = Dry, Temperature = 36.08563, Evaporation = 0.8145296, Frequency = 34712
04/07/2024 16:12:07, Voltage = 0.02259116, Wetness = 0, state = Dry, Temperature = 36.10736, Evaporation = 0.8207233, Frequency = 34744
04/07/2024 16:12:08, Voltage = 0.02303429, Wetness = 0, state = Dry, Temperature = 36.40576, Evaporation = 0.3452231, Frequency = 34680
04/07/2024 16:12:09, Voltage = 0.02201108, Wetness = 0, state = Dry, Temperature = 36.78552, Evaporation = 0.8170978, Frequency = 34680
04/07/2024 16:12:11, Voltage = 0.02308263, Wetness = 0, state = Dry, Temperature = 36.37793, Evaporation = 0.8189105, Frequency = 34672
04/07/2024 16:12:12, Voltage = 0.02264756, Wetness = 0, state = Dry, Temperature = 36.66547, Evaporation = 0.8028473, Frequency = 34672
04/07/2024 16:12:13, Voltage = 0.02232529, Wetness = 0, state = Dry, Temperature = 36.07727, Evaporation = 0.7868345, Frequency = 34728
04/07/2024 16:12:14, Voltage = 0.02149544, Wetness = 0, state = Dry, Temperature = 36.7182, Evaporation = 0.8213275, Frequency = 34776
04/07/2024 16:12:15, Voltage = 0.02087507, Wetness = 0, state = Dry, Temperature = 36.37878, Evaporation = 0.8183063, Frequency = 34776
04/07/2024 16:12:16, Voltage = 0.02180966, Wetness = 0, state = Dry, Temperature = 36.6178, Evaporation = 0.798114, Frequency = 34808
04/07/2024 16:12:17, Voltage = 0.02143905, Wetness = 0, state = Dry, Temperature = 36.78802, Evaporation = 0.820119, Frequency = 34808
04/07/2024 16:12:18, Voltage = 0.02115706, Wetness = 0, state = Dry, Temperature = 36.28644, Evaporation = 0.8158389, Frequency = 34832
04/07/2024 16:12:19, Voltage = 0.02212387, Wetness = 0, state = Dry, Temperature = 36.23352, Evaporation = 0.820824, Frequency = 34912
04/07/2024 16:12:20, Voltage = 0.02356603, Wetness = 0, state = Dry, Temperature = 36.20276, Evaporation = 0.8158389, Frequency = 34976
04/07/2024 16:12:21, Voltage = 0.02291343, Wetness = 0, state = Dry, Temperature = 36.48932, Evaporation = 0.8200183, Frequency = 34960
04/07/2024 16:12:22, Voltage = 0.02133431, Wetness = 0, state = Dry, Temperature = 36.24133, Evaporation = 0.8193637, Frequency = 34928
04/07/2024 16:12:23, Voltage = 0.02223667, Wetness = 0, state = Dry, Temperature = 36.74902, Evaporation = 0.8180041, Frequency = 34840
04/07/2024 16:12:25, Voltage = 0.02338073, Wetness = 0, state = Dry, Temperature = 36.29761, Evaporation = 0.8171985, Frequency = 34808
04/07/2024 16:12:26, Voltage = 0.02222055, Wetness = 0, state = Dry, Temperature = 36.60107, Evaporation = 0.8176013, Frequency = 34800
04/07/2024 16:12:27, Voltage = 0.02324376, Wetness = 0, state = Dry, Temperature = 36.40546, Evaporation = 0.8179034, Frequency = 34824
04/07/2024 16:12:28, Voltage = 0.02356603, Wetness = 0, state = Dry, Temperature = 36.54779, Evaporation = 0.8199176, Frequency = 34872
04/07/2024 16:12:29, Voltage = 0.02305846, Wetness = 0, state = Dry, Temperature = 36.43958, Evaporation = 0.8122637, Frequency = 34904
04/07/2024 16:12:30, Voltage = 0.02262339, Wetness = 0, state = Dry, Temperature = 36.53705, Evaporation = 0.7131152, Frequency = 34888
04/07/2024 16:12:31, Voltage = 0.02226084, Wetness = 0, state = Dry, Temperature = 36.41663, Evaporation = 0.8207233, Frequency = 34896
04/07/2024 16:12:32, Voltage = 0.02216416, Wetness = 0, state = Dry, Temperature = 36.76556, Evaporation = 0.816292, Frequency = 34904
04/07/2024 16:12:33, Voltage = 0.02201913, Wetness = 0, state = Dry, Temperature = 36.18768, Evaporation = 0.8217304, Frequency = 34888
04/07/2024 16:12:34, Voltage = 0.02160018, Wetness = 0, state = Dry, Temperature = 36.64581, Evaporation = 0.8197162, Frequency = 34856
04/07/2024 16:12:35, Voltage = 0.0228651, Wetness = 0, state = Dry, Temperature = 36.60992, Evaporation = 0.8190616, Frequency = 34864
04/07/2024 16:12:36, Voltage = 0.0232357, Wetness = 0, state = Dry, Temperature = 36.4176, Evaporation = 0.8462028, Frequency = 34880
04/07/2024 16:12:38, Voltage = 0.02247837, Wetness = 0, state = Dry, Temperature = 36.02728, Evaporation = 0.8192126, Frequency = 34888
04/07/2024 16:12:39, Voltage = 0.02157601, Wetness = 0, state = Dry, Temperature = 36.84625, Evaporation = 0.8209751, Frequency = 34896
04/07/2024 16:12:40, Voltage = 0.02169686, Wetness = 0, state = Dry, Temperature = 36.58142, Evaporation = 0.820824, Frequency = 34872
04/07/2024 16:12:41, Voltage = 0.02160018, Wetness = 0, state = Dry, Temperature = 36.58765, Evaporation = 0.8174502, Frequency = 34848
04/07/2024 16:12:42, Voltage = 0.02316319, Wetness = 0, state = Dry, Temperature = 36.38306, Evaporation = 0.8174502, Frequency = 34816
04/07/2024 16:12:43, Voltage = 0.02306651, Wetness = 0, state = Dry, Temperature = 36.78436, Evaporation = 0.8206729, Frequency = 34808
04/07/2024 16:12:44, Voltage = 0.02253477, Wetness = 0, state = Dry, Temperature = 36.20221, Evaporation = 0.8171985, Frequency = 34816
04/07/2024 16:12:45, Voltage = 0.02270396, Wetness = 0, state = Dry, Temperature = 36.42322, Evaporation = 0.8192126, Frequency = 34800
04/07/2024 16:12:46, Voltage = 0.02199496, Wetness = 0, state = Dry, Temperature = 36.38422, Evaporation = 0.8168963, Frequency = 34760
04/07/2024 16:12:47, Voltage = 0.022994, Wetness = 0, state = Dry, Temperature = 36.80121, Evaporation = 0.8159899, Frequency = 34824
04/07/2024 16:12:48, Voltage = 0.02243003, Wetness = 0, state = Dry, Temperature = 36.29681, Evaporation = 0.8176013, Frequency = 34872
04/07/2024 16:12:49, Voltage = 0.02365466, Wetness = 0, state = Dry, Temperature = 36.10175, Evaporation = 0.8204211, Frequency = 34904
04/07/2024 16:12:50, Voltage = 0.02324376, Wetness = 0, state = Dry, Temperature = 36.31946, Evaporation = 0.8189609, Frequency = 34896
04/07/2024 16:12:52, Voltage = 0.0220433, Wetness = 0, state = Dry, Temperature = 36.16876, Evaporation = 0.8207233, Frequency = 34856
04/07/2024 16:12:53, Voltage = 0.02276036, Wetness = 0, state = Dry, Temperature = 36.2605, Evaporation = 0.8223347, Frequency = 34848
04/07/2024 16:12:54, Voltage = 0.02182577, Wetness = 0, state = Dry, Temperature = 36.54016, Evaporation = 0.8385489, Frequency = 34824
04/07/2024 16:12:55, Voltage = 0.02282481, Wetness = 0, state = Dry, Temperature = 36.50031, Evaporation = 0.7928771, Frequency = 34824
04/07/2024 16:12:56, Voltage = 0.02274424, Wetness = 0, state = Dry, Temperature = 36.34711, Evaporation = 0.8225361, Frequency = 34848
04/07/2024 16:12:57, Voltage = 0.02234946, Wetness = 0, state = Dry, Temperature = 36.52905, Evaporation = 0.8228382, Frequency = 34904
04/07/2024 16:12:58, Voltage = 0.02303429, Wetness = 0, state = Dry, Temperature = 36.12732, Evaporation = 0.8176013, Frequency = 34912
04/07/2024 16:12:59, Voltage = 0.02172909, Wetness = 0, state = Dry, Temperature = 36.09149, Evaporation = 0.8185077, Frequency = 34920
04/07/2024 16:13:00, Voltage = 0.02237363, Wetness = 0, state = Dry, Temperature = 35.99609, Evaporation = 0.817702, Frequency = 34920
04/07/2024 16:13:01, Voltage = 0.02208359, Wetness = 0, state = Dry, Temperature = 36.00092, Evaporation = 0.8206729, Frequency = 34904
04/07/2024 16:13:02, Voltage = 0.0223978, Wetness = 0, state = Dry, Temperature = 36.50366, Evaporation = 0.8197162, Frequency = 34904
04/07/2024 16:13:03, Voltage = 0.02356603, Wetness = 0, state = Dry, Temperature = 36.10504, Evaporation = 0.8191119, Frequency = 34904
04/07/2024 16:13:04, Voltage = 0.02184189, Wetness = 0, state = Dry, Temperature = 36.20776, Evaporation = 0.8440879, Frequency = 34880
04/07/2024 16:13:06, Voltage = 0.02228501, Wetness = 0, state = Dry, Temperature = 36.32526, Evaporation = 0.8220325, Frequency = 34840
04/07/2024 16:13:07, Voltage = 0.0230504, Wetness = 0, state = Dry, Temperature = 36.43976, Evaporation = 0.8021423, Frequency = 34840
04/07/2024 16:13:08, Voltage = 0.02305846, Wetness = 0, state = Dry, Temperature = 36.39777, Evaporation = 0.8213275, Frequency = 34776
04/07/2024 16:13:09, Voltage = 0.02296177, Wetness = 0, state = Dry, Temperature = 36.20544, Evaporation = 0.8175006, Frequency = 34760
04/07/2024 16:13:10, Voltage = 0.02297789, Wetness = 0, state = Dry, Temperature = 36.10504, Evaporation = 0.800531, Frequency = 34808
04/07/2024 16:13:11, Voltage = 0.02261533, Wetness = 0, state = Dry, Temperature = 36.4704, Evaporation = 0.8187091, Frequency = 34792
04/07/2024 16:13:12, Voltage = 0.02172909, Wetness = 0, state = Dry, Temperature = 36.64807, Evaporation = 0.8217808, Frequency = 34800
04/07/2024 16:13:13, Voltage = 0.02296983, Wetness = 0, state = Dry, Temperature = 35.79321, Evaporation = 0.8226871, Frequency = 34784
04/07/2024 16:13:14, Voltage = 0.02305846, Wetness = 0, state = Dry, Temperature = 35.90131, Evaporation = 0.8194644, Frequency = 34792
04/07/2024 16:13:15, Voltage = 0.022994, Wetness = 0, state = Dry, Temperature = 35.82611, Evaporation = 0.8188098, Frequency = 34792
04/07/2024 16:13:16, Voltage = 0.02254282, Wetness = 0, state = Dry, Temperature = 36.27563, Evaporation = 0.8229893, Frequency = 34768
04/07/2024 16:13:17, Voltage = 0.02240586, Wetness = 0, state = Dry, Temperature = 36.05518, Evaporation = 0.821529, Frequency = 34824
04/07/2024 16:13:18, Voltage = 0.0219144, Wetness = 0, state = Dry, Temperature = 36.70667, Evaporation = 0.8167955, Frequency = 34824
04/07/2024 16:13:20, Voltage = 0.02211581, Wetness = 0, state = Dry, Temperature = 36.71228, Evaporation = 0.8170473, Frequency = 34864
04/07/2024 16:13:21, Voltage = 0.02199496, Wetness = 0, state = Dry, Temperature = 36.05127, Evaporation = 0.8180041, Frequency = 34896
04/07/2024 16:13:22, Voltage = 0.02234946, Wetness = 0, state = Dry, Temperature = 36.55145, Evaporation = 0.8229388, Frequency = 34936
04/07/2024 16:13:23, Voltage = 0.02267173, Wetness = 0, state = Dry, Temperature = 36.17712, Evaporation = 0.8177524, Frequency = 34944
04/07/2024 16:13:24, Voltage = 0.02272007, Wetness = 0, state = Dry, Temperature = 36.14618, Evaporation = 0.8077821, Frequency = 35024
04/07/2024 16:13:25, Voltage = 0.02225278, Wetness = 0, state = Dry, Temperature = 36.23016, Evaporation = 0.8156375, Frequency = 34952
04/07/2024 16:13:26, Voltage = 0.02249448, Wetness = 0, state = Dry, Temperature = 36.29407, Evaporation = 0.8169467, Frequency = 34936
04/07/2024 16:13:27, Voltage = 0.02146322, Wetness = 0, state = Dry, Temperature = 36.2948, Evaporation = 0.8189609, Frequency = 34904
04/07/2024 16:13:28, Voltage = 0.02232529, Wetness = 0, state = Dry, Temperature = 36.29669, Evaporation = 0.8205722, Frequency = 34880
04/07/2024 16:13:29, Voltage = 0.02330822, Wetness = 0, state = Dry, Temperature = 35.96881, Evaporation = 0.8150836, Frequency = 34856
